configuration,b,M,guard_bits,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,syndrome_valid_logical_error,non_convergence,float_logically_correct,iterations,float_iterations,relay_legs,float_relay_legs,selected_solution_weight,float_selected_solution_weight,prior_clipping,lambda_saturation,check_message_saturation,variable_message_saturation,marginal_saturation,accumulator_saturation,stored_operation_count,marginal_operation_count
high_success,16,16,4,20260812,69,1,1,1,0,0,1,50,56,1,1,383.52802642672305,397.2619157700177,0,0,0,0,0,0,45974952,3387600
high_success,16,16,4,20260812,70,1,1,1,0,0,1,229,419,4,7,382.09578397639007,367.7536879217008,0,0,0,8400846,1424412,0,210322728,15515208
high_success,16,16,4,20260812,71,1,1,1,0,0,1,64,39,1,1,397.84701286121003,390.8573419652499,0,0,0,1903363,354298,0,58828968,4336128
high_success,16,16,4,20260812,72,1,1,1,0,0,1,42,44,1,1,389.21092265829094,389.07129676776026,0,0,0,0,0,0,38629800,2845584
high_success,16,16,4,20260812,73,1,1,1,0,0,1,55,221,1,4,350.6306918941581,378.06667763547784,0,0,0,1135264,221687,0,50565672,3726360
high_success,16,16,4,20260812,74,1,1,1,0,0,1,38,30,1,1,253.0343551656244,260.9578441178303,0,0,0,0,0,0,34957224,2574576
high_success,16,16,4,20260812,75,1,1,1,0,0,1,110,59,2,1,395.9984410972389,365.05394629211105,0,0,0,775965,154711,0,101063592,7452720
high_success,16,16,4,20260812,76,1,1,1,0,0,1,31,51,1,1,370.065257618161,376.04166870601057,0,0,0,0,0,0,28530216,2100312
high_success,16,16,4,20260812,77,1,1,1,0,0,1,100,58,2,1,358.996056203443,324.72175459653465,0,0,0,11238572,1892571,0,91882152,6775200
high_success,16,16,4,20260812,78,1,1,1,0,0,1,182,586,3,10,448.5880752121865,466.4486473061885,0,0,0,0,0,0,167169960,12330864
high_success,16,16,4,20260812,79,1,1,1,0,0,1,57,97,1,2,307.86660286048357,311.9482806415891,0,0,0,3343915,593742,0,52401960,3861864
high_success,16,16,4,20260812,80,1,1,1,0,0,1,47,37,1,1,317.0576598174848,298.50540612419945,0,0,0,0,0,0,43220520,3184344
high_success,16,16,4,20260812,81,1,1,1,0,0,1,214,68,4,1,316.68532785736824,299.96964874497576,0,0,0,0,0,0,196550568,14498928
high_success,16,16,4,20260812,82,1,1,1,0,0,1,28,220,1,4,334.4343469083832,342.58442437355757,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260812,83,1,1,1,0,0,1,74,55,1,1,411.64906368028755,402.7061646231989,0,0,0,1921951,358739,0,68010408,5013648
high_success,16,16,4,20260812,84,1,1,1,0,0,1,15,53,1,1,322.98186855154944,377.5669192599738,0,0,0,0,0,0,13839912,1016280
high_success,16,16,4,20260812,85,1,1,1,0,0,1,40,45,1,1,351.16358490633706,345.3003757549662,0,0,0,0,0,0,36793512,2710080
high_success,16,16,4,20260812,86,1,1,1,0,0,1,125,109,2,2,359.77135519614444,400.6738588686834,0,0,0,7147210,1218102,0,114835752,8469000
high_success,16,16,4,20260812,87,1,1,1,0,0,1,27,53,1,1,326.39629070078377,323.2065508985331,0,0,0,0,0,0,24857640,1829304
high_success,16,16,4,20260812,88,1,1,1,0,0,1,122,51,2,1,381.3352845892637,384.02556285709727,0,0,0,157,74,0,112081320,8265744
high_success,16,16,4,20260812,89,1,1,1,0,0,1,110,38,2,1,277.7957629469136,239.2152209716415,0,0,0,12205718,2047771,0,101063592,7452720
high_success,16,16,4,20260812,90,1,1,1,0,0,1,52,72,1,1,263.76156424198945,282.1951865832182,0,0,0,7212,1795,0,47811240,3523104
high_success,16,16,4,20260812,91,1,1,1,0,0,1,107,50,2,1,373.45557361308056,329.46086475425113,0,0,0,866972,183729,0,98309160,7249464
high_success,16,16,4,20260812,92,1,1,1,0,0,1,120,135,2,2,441.76497014984676,415.40265593585866,0,0,0,1224,457,0,110245032,8130240
high_success,16,16,4,20260812,93,1,1,1,0,0,1,163,38,3,1,352.1776289448086,330.19757033897815,0,0,0,0,0,0,149725224,11043576
high_success,16,16,4,20260812,94,1,1,1,0,0,1,78,40,1,1,316.4697051494902,337.4214679300435,0,0,0,7221190,1230274,0,71682984,5284656
high_success,16,16,4,20260812,95,1,1,1,0,0,1,45,42,1,1,292.30394970583535,296.82928429754514,0,0,0,0,0,0,41384232,3048840
high_success,16,16,4,20260812,96,1,1,1,0,0,1,234,59,4,1,364.90079036461685,336.27600247321385,0,0,0,11459892,1927984,0,214913448,15853968
high_success,16,16,4,20260812,97,1,1,1,0,0,1,116,172,2,3,335.1556131410862,343.87445395612934,0,0,0,2259552,409424,0,106572456,7859232
high_success,16,16,4,20260812,98,1,1,1,0,0,1,39,74,1,1,377.5641594654777,380.6717199695927,0,0,0,0,0,0,35875368,2642328
high_success,16,16,4,20260812,99,1,1,1,0,0,1,30,108,1,2,338.6416844353823,335.54348826111425,0,0,0,0,0,0,27612072,2032560
high_success,16,16,4,20260812,100,1,1,1,0,0,1,74,66,1,1,376.69174171649775,370.31910053239915,0,0,0,1891279,355828,0,68010408,5013648
high_success,16,16,4,20260812,101,1,1,1,0,0,1,126,57,2,1,400.8530344935384,378.59149632028857,0,0,0,4914819,853585,0,115753896,8536752
high_success,16,16,4,20260812,102,1,1,1,0,0,1,47,112,1,2,365.10400826418027,390.3235924395173,0,0,0,0,0,0,43220520,3184344
high_success,16,16,4,20260812,103,1,1,1,0,0,1,37,55,1,1,355.3991680791694,323.4589040723753,0,0,0,0,0,0,34039080,2506824
high_success,16,16,4,20260812,104,1,1,1,0,0,1,28,18,1,1,354.6770214562565,343.3142640869343,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260812,105,1,1,1,0,0,1,118,25,2,1,327.4821711193222,322.5199914205882,0,0,0,223,106,0,108408744,7994736
high_success,16,16,4,20260812,106,1,1,1,0,0,1,38,44,1,1,398.5901052219425,388.049787359275,0,0,0,0,0,0,34957224,2574576
high_success,16,16,4,20260812,107,1,1,1,0,0,1,103,429,2,7,332.3548881345542,377.54866661621026,0,0,0,2956387,530089,0,94636584,6978456
high_success,16,16,4,20260812,108,1,1,1,0,0,1,131,121,2,2,420.49927661070797,420.2178196391223,0,0,0,3341249,594888,0,120344616,8875512
high_success,16,16,4,20260812,109,1,1,1,0,0,1,106,101,2,2,348.1764907823933,350.3670888649941,0,0,0,9471662,1597475,0,97391016,7181712
high_success,16,16,4,20260812,110,1,1,1,0,0,1,30,20,1,1,178.17802723350303,178.17802723350303,0,0,0,0,0,0,27612072,2032560
high_success,16,16,4,20260812,111,1,1,1,0,0,1,104,51,2,1,420.8443619814818,376.0040433953472,0,0,0,0,0,0,95554728,7046208
high_success,16,16,4,20260812,112,1,1,1,0,0,1,113,101,2,2,323.0875358601899,309.0712178576099,0,0,0,1429465,276871,0,103818024,7655976
high_success,16,16,4,20260812,113,1,1,1,0,0,1,123,132,2,2,422.7971549397122,418.6580975992166,0,0,0,0,0,0,112999464,8333496
high_success,16,16,4,20260812,114,1,1,1,0,0,1,60,68,1,1,363.80829372027057,369.4320986124225,0,0,0,16027,3956,0,55156392,4065120
high_success,16,16,4,20260812,115,1,1,1,0,0,1,41,49,1,1,369.2667686103177,369.95991575074925,0,0,0,0,0,0,37711656,2777832
high_success,16,16,4,20260812,116,1,1,1,0,0,1,66,114,1,2,317.02132734980955,347.200119478386,0,0,0,2901,947,0,60665256,4471632
high_success,16,16,4,20260812,117,1,1,1,0,0,1,106,111,2,2,364.49415080970437,368.210189749381,0,0,0,0,0,0,97391016,7181712
high_success,16,16,4,20260812,118,1,1,1,0,0,1,174,199,3,3,416.1801184636256,406.9097690358745,0,0,0,9008237,1527484,0,159824808,11788848
high_success,16,16,4,20260812,119,1,1,1,0,0,1,28,101,1,2,327.1960132793296,338.71317621468023,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260812,120,1,1,1,0,0,1,79,45,1,1,388.7425127036904,335.5437562761291,0,0,0,9394210,1588763,0,72601128,5352408
high_success,16,16,4,20260812,121,1,1,1,0,0,1,121,231,2,4,382.5708152228327,388.6452677231986,0,0,0,10123,2535,0,111163176,8197992
high_success,16,16,4,20260812,122,1,1,1,0,0,1,124,36,2,1,347.44459702833115,337.59811436141854,0,0,0,2100417,389649,0,113917608,8401248
high_success,16,16,4,20260812,123,1,1,1,0,0,1,71,36,1,1,416.9448025914576,383.9097460023322,0,0,0,3717117,655477,0,65255976,4810392
high_success,16,16,4,20260812,124,1,1,1,0,0,1,62,54,1,1,380.02069284891934,356.5403201415652,0,0,0,2483307,450206,0,56992680,4200624
high_success,16,16,4,20260812,125,1,1,1,0,0,1,188,119,3,2,449.085670787033,403.62284544764134,0,0,0,0,0,0,172678824,12737376
high_success,16,16,4,20260812,126,1,1,1,0,0,1,32,19,1,1,397.8533136028219,339.2612061845235,0,0,0,0,0,0,29448360,2168064
high_success,16,16,4,20260812,127,1,1,1,0,0,1,55,115,1,2,425.18770223926964,359.387095957704,0,0,0,78667,16617,0,50565672,3726360
high_success,16,16,4,20260813,0,1,1,1,0,0,1,161,165,3,3,381.870805368115,308.1863743965921,0,0,0,4604879,803345,0,147888936,10908072
high_success,16,16,4,20260813,1,1,1,1,0,0,1,47,30,1,1,296.2905070963624,298.5420052976897,0,0,0,10412,2766,0,43220520,3184344
high_success,16,16,4,20260813,2,1,1,1,0,0,1,53,33,1,1,386.07027405217974,385.9427237434696,0,0,0,0,0,0,48729384,3590856
high_success,16,16,4,20260813,3,1,1,1,0,0,1,59,105,1,2,300.7765497530751,312.5712331676559,0,0,0,3063930,543910,0,54238248,3997368
high_success,16,16,4,20260813,4,1,1,1,0,0,1,221,61,4,1,351.19964300747426,304.04711867103134,0,0,0,3062936,548405,0,202977576,14973192
high_success,16,16,4,20260813,5,1,1,1,0,0,1,115,139,2,2,255.75207696955218,249.56607245809073,0,0,0,12270773,2062095,0,105654312,7791480
high_success,16,16,4,20260813,6,1,1,1,0,0,1,119,162,2,3,348.9906837579741,354.79072445755526,0,0,0,10967654,1846751,0,109326888,8062488
high_success,16,16,4,20260813,7,1,1,1,0,0,1,19,43,1,1,307.2901367200921,394.19348589791986,0,0,0,0,0,0,17512488,1287288
high_success,16,16,4,20260813,8,1,1,1,0,0,1,77,36,1,1,364.8442487043315,344.2857940538105,0,0,0,1030290,202810,0,70764840,5216904
high_success,16,16,4,20260813,9,1,1,1,0,0,1,180,124,3,2,442.4175080535824,386.23228683626405,0,0,0,0,0,0,165333672,12195360
high_success,16,16,4,20260813,10,1,1,1,0,0,1,124,239,2,4,398.77425071792123,381.08887598273947,0,0,0,4229698,740083,0,113917608,8401248
high_success,16,16,4,20260813,11,1,1,1,0,0,1,20,110,1,2,306.4298124422088,267.0102898671581,0,0,0,0,0,0,18430632,1355040
high_success,16,16,4,20260813,12,1,1,1,0,0,1,23,23,1,1,304.95523891322694,313.457789053994,0,0,0,0,0,0,21185064,1558296
high_success,16,16,4,20260813,13,1,1,1,0,0,1,33,60,1,1,336.4008644263488,363.217837609478,0,0,0,0,0,0,30366504,2235816
high_success,16,16,4,20260813,14,1,1,1,0,0,1,127,587,2,10,382.86538938284946,394.9892109608183,0,0,0,68,52,0,116672040,8604504
high_success,16,16,4,20260813,15,1,1,1,0,0,1,160,127,3,2,371.9515619740957,348.6132561072293,0,0,0,9917598,1672883,0,146970792,10840320
high_success,16,16,4,20260813,16,1,1,1,0,0,1,48,34,1,1,323.26665137131715,328.9926235346122,0,0,0,0,0,0,44138664,3252096
high_success,16,16,4,20260813,17,1,1,1,0,0,1,57,109,1,2,381.80290936006224,391.43325925704323,0,0,0,0,0,0,52401960,3861864
high_success,16,16,4,20260813,18,1,1,1,0,0,1,56,69,1,1,292.6934686125596,293.93170668474943,0,0,0,615715,126742,0,51483816,3794112
high_success,16,16,4,20260813,19,1,1,1,0,0,1,27,118,1,2,364.0533727987027,394.76474266974066,0,0,0,0,0,0,24857640,1829304
high_success,16,16,4,20260813,20,1,1,1,0,0,1,98,46,2,1,335.81864742492553,350.9801852196015,0,0,0,1816187,335978,0,90045864,6639696
high_success,16,16,4,20260813,21,1,1,1,0,0,1,68,64,1,1,423.5341061750744,356.92669674010915,0,0,0,491663,96641,0,62501544,4607136
high_success,16,16,4,20260813,22,1,1,1,0,0,1,71,40,1,1,329.32839236431755,341.1810528880711,0,0,0,416677,88522,0,65255976,4810392
high_success,16,16,4,20260813,23,1,1,1,0,0,1,51,104,1,2,346.8631160052545,382.11955614487385,0,0,0,0,0,0,46893096,3455352
high_success,16,16,4,20260813,24,1,1,1,0,0,1,45,39,1,1,314.6359893857408,318.0890737533805,0,0,0,0,0,0,41384232,3048840
high_success,16,16,4,20260813,25,1,1,1,0,0,1,112,56,2,1,415.7822432423876,396.5143008047463,0,0,0,4097244,721457,0,102899880,7588224
high_success,16,16,4,20260813,26,1,1,1,0,0,1,108,51,2,1,305.5011075911849,272.41389461076744,0,0,0,2705860,489164,0,99227304,7317216
high_success,16,16,4,20260813,27,1,1,1,0,0,1,33,20,1,1,276.07715901011966,337.9117540401326,0,0,0,0,0,0,30366504,2235816
high_success,16,16,4,20260813,28,1,1,1,0,0,1,134,75,2,1,289.9117509117725,281.4216208259206,0,0,0,23928,5292,0,123099048,9078768
high_success,16,16,4,20260813,29,1,1,1,0,0,1,71,106,1,2,347.85696224591203,374.19926466223296,0,0,0,1494282,287433,0,65255976,4810392
high_success,16,16,4,20260813,30,1,1,1,0,0,1,74,138,1,2,393.9388886670388,434.46496160592807,0,0,0,1267200,245840,0,68010408,5013648
high_success,16,16,4,20260813,31,1,1,1,0,0,1,71,102,1,2,341.69174641359547,335.1084245742545,0,0,0,9,6,0,65255976,4810392
high_success,16,16,4,20260813,32,1,1,1,0,0,1,65,167,1,3,398.06700740843394,425.6841714477754,0,0,0,6295,1862,0,59747112,4403880
high_success,16,16,4,20260813,33,1,1,1,0,0,1,55,60,1,1,379.548529931944,314.20750160102847,0,0,0,0,0,0,50565672,3726360
high_success,16,16,4,20260813,34,1,1,1,0,0,1,49,42,1,1,313.2742330863535,310.8515261137434,0,0,0,0,0,0,45056808,3319848
high_success,16,16,4,20260813,35,1,1,1,0,0,1,103,63,2,1,374.08348102556516,342.0030498557809,0,0,0,5580202,962763,0,94636584,6978456
high_success,16,16,4,20260813,36,1,1,1,0,0,1,118,103,2,2,349.3149744764962,356.79835482952285,0,0,0,11485134,1928209,0,108408744,7994736
high_success,16,16,4,20260813,37,1,1,1,0,0,1,111,110,2,2,262.57274590398913,299.79069579247334,0,0,0,4589702,800008,0,101981736,7520472
high_success,16,16,4,20260813,38,1,1,1,0,0,1,52,63,1,1,423.32501821820387,473.4929291223498,0,0,0,0,0,0,47811240,3523104
high_success,16,16,4,20260813,39,1,1,1,0,0,1,67,119,1,2,341.2262052362872,373.0434500639886,0,0,0,0,0,0,61583400,4539384
high_success,16,16,4,20260813,40,1,1,1,0,0,1,29,63,1,1,272.1564497715714,277.6947430404066,0,0,0,0,0,0,26693928,1964808
high_success,16,16,4,20260813,41,1,1,1,0,0,1,125,161,2,3,365.413616566491,356.05822055713946,0,0,0,7396676,1261387,0,114835752,8469000
high_success,16,16,4,20260813,42,1,1,1,0,0,1,73,36,1,1,292.27485102141736,283.6048254271893,0,0,0,5751961,990229,0,67092264,4945896
high_success,16,16,4,20260813,43,1,1,1,0,0,1,134,950,2,16,272.0453142914322,262.7252534312521,0,0,0,6035498,1038111,0,123099048,9078768
high_success,16,16,4,20260813,44,1,1,1,0,0,1,64,112,1,2,329.9626426975352,342.15994177065676,0,0,0,248,117,0,58828968,4336128
high_success,16,16,4,20260813,45,1,1,1,0,0,1,238,112,4,2,347.9933691464077,342.0849217336133,0,0,0,7014763,1198677,0,218586024,16124976
high_success,16,16,4,20260813,46,1,1,1,0,0,1,117,108,2,2,296.94425458583396,297.41649960085,0,0,0,5105228,882718,0,107490600,7926984
high_success,16,16,4,20260813,47,1,1,1,0,0,1,70,33,1,1,349.41833801300163,303.3721958020355,0,0,0,5073849,878451,0,64337832,4742640
high_success,16,16,4,20260813,48,1,1,1,0,0,1,58,67,1,1,384.88258888141934,377.2650130165206,0,0,0,0,0,0,53320104,3929616
high_success,16,16,4,20260813,49,1,1,1,0,0,1,380,654,6,11,389.1567537881034,405.4039575288251,0,0,0,0,0,0,348962472,25745760
high_success,16,16,4,20260813,50,1,1,1,0,0,1,40,65,1,1,345.53678834428666,332.54886373299667,0,0,0,0,0,0,36793512,2710080
high_success,16,16,4,20260813,51,1,1,1,0,0,1,59,39,1,1,305.632421506025,261.3928486981134,0,0,0,351841,74844,0,54238248,3997368
high_success,16,16,4,20260813,52,1,1,1,0,0,1,66,44,1,1,286.176189006958,289.69835649100384,0,0,0,1095039,213780,0,60665256,4471632
high_success,16,16,4,20260813,53,1,1,1,0,0,1,103,173,2,3,400.0623055295305,393.8584488496718,0,0,0,7970479,1354985,0,94636584,6978456
high_success,16,16,4,20260813,54,1,1,1,0,0,1,43,103,1,2,320.76245513704424,333.24055171979523,0,0,0,0,0,0,39547944,2913336
high_success,16,16,4,20260813,55,1,1,1,0,0,1,43,26,1,1,293.59551555942437,294.5939667311917,0,0,0,22,13,0,39547944,2913336
high_success,16,16,4,20260813,56,1,1,1,0,0,1,238,137,4,2,381.2324107936596,379.13215707158315,0,0,0,0,0,0,218586024,16124976
high_success,16,16,4,20260813,57,1,1,1,0,0,1,42,97,1,2,367.6380698097053,346.8736164836162,0,0,0,200,94,0,38629800,2845584
high_success,16,16,4,20260813,58,1,1,1,0,0,1,62,115,1,2,378.6710961389345,418.6060125330745,0,0,0,0,0,0,56992680,4200624
high_success,16,16,4,20260813,59,1,1,1,0,0,1,107,537,2,9,413.97115795852596,450.12906320882445,0,0,0,4731083,855805,0,98309160,7249464
high_success,16,16,4,20260813,60,1,1,1,0,0,1,42,30,1,1,333.32182540367774,304.6898969539345,0,0,0,0,0,0,38629800,2845584
high_success,16,16,4,20260813,61,1,1,1,0,0,1,102,90,2,2,326.7684179390657,314.2536881683663,0,0,0,3957782,695486,0,93718440,6910704
high_success,16,16,4,20260813,62,1,1,1,0,0,1,98,68,2,1,358.5875587547162,333.24186483229846,0,0,0,9084290,1537698,0,90045864,6639696
high_success,16,16,4,20260813,63,1,1,1,0,0,1,225,64,4,1,414.1103324162002,341.68610454286585,0,0,0,11003907,1852626,0,206650152,15244200
high_success,16,16,4,20260813,64,1,1,1,0,0,1,31,50,1,1,289.7162321068455,292.3425324906818,0,0,0,0,0,0,28530216,2100312
high_success,16,16,4,20260813,65,1,1,1,0,0,1,28,135,1,2,257.1615435259091,272.67078361851384,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260813,66,1,1,1,0,0,1,136,76,2,1,383.70839407157825,376.14079954686486,0,0,0,3642633,635215,0,124935336,9214272
high_success,16,16,4,20260813,67,1,1,1,0,0,1,108,110,2,2,333.13178786695215,335.8198286819658,0,0,0,0,0,0,99227304,7317216
high_success,16,16,4,20260813,68,1,1,1,0,0,1,60,69,1,1,284.0531234311235,286.4211312880408,0,0,0,0,0,0,55156392,4065120
high_success,16,16,4,20260813,69,1,1,1,0,0,1,28,20,1,1,280.00104368987314,271.7495234214058,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260813,70,1,1,1,0,0,1,51,46,1,1,358.3357700822818,362.12330579558125,0,0,0,575980,120817,0,46893096,3455352
high_success,16,16,4,20260813,71,1,1,1,0,0,1,946,526,16,9,461.6195662210319,463.34352218979245,0,0,0,2994783,527207,0,868631976,64093392
high_success,16,16,4,20260813,72,1,1,1,0,0,1,112,113,2,2,310.5033102575478,319.3028860326692,0,0,0,2235549,409531,0,102899880,7588224
high_success,16,16,4,20260813,73,1,1,1,0,0,1,63,66,1,1,300.95782409948276,300.5574812877429,0,0,0,299680,62846,0,57910824,4268376
high_success,16,16,4,20260813,74,1,1,1,0,0,1,46,37,1,1,344.7226028375244,371.52700407469126,0,0,0,0,0,0,42302376,3116592
high_success,16,16,4,20260813,75,1,1,1,0,0,1,62,102,1,2,311.0598987960736,305.5511981193787,0,0,0,0,0,0,56992680,4200624
high_success,16,16,4,20260813,76,1,1,1,0,0,1,37,24,1,1,242.9607474969524,244.45089977786057,0,0,0,0,0,0,34039080,2506824
high_success,16,16,4,20260813,77,1,1,1,0,0,1,106,167,2,3,431.6285471986719,443.6543913652894,0,0,0,0,0,0,97391016,7181712
high_success,16,16,4,20260813,78,1,1,1,0,0,1,59,45,1,1,318.52267416997347,324.9551268258796,0,0,0,170968,35930,0,54238248,3997368
high_success,16,16,4,20260813,79,1,1,1,0,0,1,28,101,1,2,301.0663410319129,299.93196108015326,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260813,80,1,1,1,0,0,1,80,136,1,2,333.747179358654,336.62542355410795,0,0,0,337757,71996,0,73519272,5420160
high_success,16,16,4,20260813,81,1,1,1,0,0,1,52,25,1,1,275.73362501900294,285.9414971385273,0,0,0,3637478,642603,0,47811240,3523104
high_success,16,16,4,20260813,82,1,1,1,0,0,1,61,109,1,2,317.9857317631179,341.2865377153572,0,0,0,3971076,698574,0,56074536,4132872
high_success,16,16,4,20260813,83,1,1,1,0,0,1,167,128,3,2,341.94709482401214,331.4860004212024,0,0,0,5140765,888507,0,153397800,11314584
high_success,16,16,4,20260813,84,1,1,1,0,0,1,30,37,1,1,242.5003544043204,250.75211346302956,0,0,0,0,0,0,27612072,2032560
high_success,16,16,4,20260813,85,1,1,1,0,0,1,44,106,1,2,390.52954596370387,391.8703057097051,0,0,0,0,0,0,40466088,2981088
high_success,16,16,4,20260813,86,1,1,1,0,0,1,165,107,3,2,300.92449066551467,280.11412180627536,0,0,0,2731250,494355,0,151561512,11179080
high_success,16,16,4,20260813,87,1,1,1,0,0,1,168,161,3,3,257.3236790739817,259.860127606676,0,0,0,8242450,1400372,0,154315944,11382336
high_success,16,16,4,20260813,88,1,1,1,0,0,1,28,91,1,2,307.5671217276113,292.13097824529143,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260813,89,1,1,1,0,0,1,69,47,1,1,375.8432311774419,381.53107550864195,0,0,0,0,0,0,63419688,4674888
high_success,16,16,4,20260813,90,1,1,1,0,0,1,98,30,2,1,300.0324897734946,284.7813793513335,0,0,0,7671924,1302238,0,90045864,6639696
high_success,16,16,4,20260813,91,1,1,1,0,0,1,33,42,1,1,263.9181950742098,260.8548827750357,0,0,0,0,0,0,30366504,2235816
high_success,16,16,4,20260813,92,1,1,1,0,0,1,160,375,3,6,415.41969793754174,446.0983994107325,0,0,0,3035343,539745,0,146970792,10840320
high_success,16,16,4,20260813,93,1,1,1,0,0,1,28,27,1,1,318.2780739433674,277.4038351092961,0,0,0,0,0,0,25775784,1897056
high_success,16,16,4,20260813,94,1,1,1,0,0,1,36,35,1,1,324.98698064621385,295.044544278146,0,0,0,0,0,0,33120936,2439072
high_success,16,16,4,20260813,95,1,1,1,0,0,1,157,42,3,1,388.97960370172245,360.51243337075067,0,0,0,5688226,980398,0,144216360,10637064
high_success,16,16,4,20260813,96,1,1,1,0,0,1,37,20,1,1,322.9638345013785,329.8917725814215,0,0,0,0,0,0,34039080,2506824
high_success,16,16,4,20260813,97,1,1,1,0,0,1,45,116,1,2,409.2584122017428,442.65850502818773,0,0,0,0,0,0,41384232,3048840
high_success,16,16,4,20260813,98,1,1,1,0,0,1,133,110,2,2,390.2602674701491,373.2580157286062,0,0,0,1546053,291678,0,122180904,9011016
high_success,16,16,4,20260813,99,1,1,1,0,0,1,31,162,1,3,344.93952255060947,371.9643204042568,0,0,0,0,0,0,28530216,2100312
high_success,16,16,4,20260813,100,1,1,1,0,0,1,134,43,2,1,396.501718985411,316.7601794550043,0,0,0,5351549,923852,0,123099048,9078768
high_success,16,16,4,20260813,101,1,1,1,0,0,1,24,17,1,1,251.2938370822915,259.27356483851827,0,0,0,0,0,0,22103208,1626048
high_success,16,16,4,20260813,102,1,1,1,0,0,1,469,38,8,1,384.24764019698006,353.7628845921156,0,0,0,5369423,923513,0,430677288,31775688
